,area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,ratio_length,perimeter_ratio_major,perimeter_ratio_minor,area_ratio_convex,area_ratio_bbox,peri_over_dia,Finding
3,394,476,690,28.03142279,18.74424742,99.32590181,22.39768695,134.0685279,0.827731092,0.74354403,1.495468032,3.543377107,5.299007188,0.827731092,0.571014493,4.434649972,Normal
4,181,267,273,21.46523028,15.35962581,77.3492424,15.1807891,181.8563536,0.677902622,0.698552917,1.397509975,3.603466694,5.035880649,0.677902622,0.663003663,5.095205652,Normal
6,366,437,748,35.9534961,13.55854122,92.49747468,21.58716455,170.7431694,0.837528604,0.926167137,2.651723037,2.572697644,6.822081609,0.837528604,0.489304813,4.284836689,Normal
7,2215,4325,8154,147.3195618,31.63437473,542.0081887,53.10579621,154.9151242,0.512138728,0.976672785,4.656945587,3.679132507,17.13351989,0.512138728,0.271645818,10.20619645,Normal
8,367,477,888,36.3792232,13.95720664,99.74011537,21.6166351,159.3324251,0.769392034,0.923474947,2.606483098,2.741677985,7.146137329,0.769392034,0.413288288,4.614044458,Normal
9,232,462,817,40.61452142,13.07729496,122.118795,17.18695943,142.8318966,0.502164502,0.946744533,3.105728022,3.006776659,9.338230525,0.502164502,0.283965728,7.105317001,Normal
11,123,382,918,63.51456705,10.04578607,101.8345238,12.51433035,135.4227642,0.321989529,0.987412685,6.322508422,1.603325481,10.13703886,0.321989529,0.133986928,8.137432924,Normal
12,241,437,784,47.68399578,9.525186019,126.0477272,17.51715531,139.7925311,0.551487414,0.979845579,5.006096016,2.643396912,13.23309875,0.551487414,0.307397959,7.195673325,Normal
13,163,338,561,49.41767461,7.664908743,110.3198052,14.40618082,137.196319,0.482248521,0.987898053,6.447261966,2.232395717,14.39284,0.482248521,0.290552585,7.657810667,Normal
14,209,290,544,30.56248141,10.72220402,84.52691193,16.31278838,135.3110048,0.720689655,0.93643955,2.850391706,2.765708413,7.88335232,0.720689655,0.384191176,5.181634798,Normal
2,483,540,752,42.42078598,16.87165117,111.390873,24.79868343,179.115942,0.894444444,0.917506266,2.51432332,2.625855943,6.602250833,0.894444444,0.642287234,4.491805916,Normal
3,149,177,352,24.68246824,8.06850059,62.31980515,13.77362306,140.2751678,0.84180791,0.945061713,3.059114636,2.52486115,7.723839698,0.84180791,0.423295455,4.52457606,Normal
4,373,626,1176,40.45733727,22.38784825,180.8883476,21.79262146,132.2788204,0.595846645,0.832936025,1.807111466,4.471088803,8.07975584,0.595846645,0.317176871,8.300440035,Normal
5,122,212,368,20.07597311,13.10088082,83.18376618,12.46335526,132.057377,0.575471698,0.757732603,1.532413995,4.143448774,6.349478887,0.575471698,0.331521739,6.674267436,Normal
6,156,231,696,31.41994008,10.30066041,64.52691193,14.09345128,133.2371795,0.675324675,0.944733843,3.050284042,2.05369303,6.264347076,0.675324675,0.224137931,4.578503211,Normal
1,593,760,990,43.34339542,18.86945522,163.9533188,27.47782834,134.1079258,0.780263158,0.900262309,2.297013608,3.782659785,8.688821,0.780263158,0.598989899,5.966749512,Normal
2,110880,177714,200192,617.107213,338.4110942,5416.03921,375.735014,151.0161165,0.623923833,0.836227304,1.823543092,8.776496363,16.00431931,0.623923833,0.553868286,14.41451824,Normal
3,414,531,1325,53.81264943,10.88093525,132.882251,22.95911957,141.794686,0.779661017,0.979344183,4.945590448,2.469349724,12.21239241,0.779661017,0.31245283,5.787776425,Normal
4,867,1409,2884,105.6370419,14.21801999,300.2081528,33.22497081,142.6089965,0.615330021,0.990900948,7.429799789,2.84188337,21.11462447,0.615330021,0.300624133,9.035618256,Normal
1,112822,212160,238592,641.7109542,389.6122622,6312.697111,379.0111237,161.0148464,0.531777903,0.794590266,1.647050199,9.837290558,16.20251137,0.531777903,0.472865813,16.65570406,Normal
2,1741,2780,7605,114.2138999,28.54895702,339.3208512,47.08195034,138.8839747,0.626258993,0.968256049,4.000633013,2.970924304,11.88557785,0.626258993,0.228928337,7.207026233,Normal
3,1210,1610,2496,98.17105121,22.73130439,266.9238816,39.25073056,141.3768595,0.751552795,0.972823495,4.318760135,2.718967336,11.74256774,0.751552795,0.484775641,6.800481871,Normal
4,203,427,448,36.93560018,17.48846259,141.1126984,16.07692842,243.1724138,0.475409836,0.880801737,2.111998124,3.82050644,8.068902437,0.475409836,0.453125,8.777341955,Normal
5,123,148,198,19.36870702,8.638737945,48.627417,12.51433035,139.4552846,0.831081081,0.895025381,2.242076001,2.510617613,5.628995498,0.831081081,0.621212121,3.885738642,Normal
6,403,516,672,24.9005294,22.67094889,118.0832611,22.65205369,134.5111663,0.781007752,0.413595993,1.098345266,4.74219882,5.208571626,0.781007752,0.599702381,5.212916353,Normal
7,277,393,551,30.54818096,14.53898866,108.9116882,18.77997215,135.3754513,0.704834606,0.879479746,2.101121451,3.565242998,7.491008541,0.704834606,0.502722323,5.799353023,Normal
1,139082,199884,217600,617.2357193,428.7650552,6590.760169,420.8143324,177.0935419,0.695813572,0.719344343,1.439566289,10.67786579,15.37149562,0.695813572,0.639163603,15.66191943,Normal
2,1229,2023,3264,61.8869916,41.46766823,318.4274529,39.55769711,140.8388934,0.607513594,0.742311746,1.492415519,5.14530509,7.678933166,0.607513594,0.376531863,8.049696423,Normal
3,603,879,1395,44.97553565,21.30271526,212.2375901,27.70854463,132.7446103,0.686006826,0.880712533,2.111258358,4.718956361,9.962936059,0.686006826,0.432258065,7.659644088,Normal
4,302,574,810,31.4187153,22.546213,172.8172798,19.60913926,133.1357616,0.526132404,0.696450797,1.393525169,5.500456597,7.665024712,0.526132404,0.372839506,8.813098706,Normal
6,210,304,308,23.2964733,16.09759777,84.38477631,16.35176762,178.8,0.690789474,0.722865642,1.447201851,3.62221248,5.242072607,0.690789474,0.681818182,5.160590479,Normal
7,214,249,400,21.60939774,13.74611469,69.76955262,16.50676415,135.1728972,0.859437751,0.771592254,1.57203677,3.22866715,5.075583478,0.859437751,0.535,4.226724996,Normal
8,190,241,360,19.53141989,14.14860514,68.18376618,15.55363345,135.1210526,0.788381743,0.689377497,1.38044844,3.490978462,4.819115771,0.788381743,0.527777778,4.383783789,Normal
1,168899,237577,262144,608.7183732,500.4867484,8265.824274,463.7336368,177.6096306,0.710923195,0.569202255,1.216252728,13.57906158,16.51557069,0.710923195,0.644298553,17.82450877,Normal
2,184,219,308,25.7031352,10.88056285,66.93502884,15.30607971,184.0434783,0.840182648,0.905981836,2.362298308,2.604158143,6.151798375,0.840182648,0.597402597,4.373100761,Normal
3,170,255,378,27.21987071,12.54935812,80.21320344,14.71226436,202.8647059,0.666666667,0.887381093,2.169024938,2.946862029,6.39181723,0.666666667,0.44973545,5.452131737,Normal
4,186,232,459,27.58003145,9.230315663,71.35533906,15.3890401,143.9677419,0.801724138,0.94233402,2.98798356,2.587210214,7.730541584,0.801724138,0.405228758,4.636763474,Normal
2,275,402,627,35.21840636,12.61183749,106.8406204,18.71205159,132.1490909,0.684079602,0.933681865,2.79248812,3.033658574,8.471455529,0.684079602,0.438596491,5.709722416,Normal
3,2651,4570,8132,218.1145682,23.97889517,474.7289681,58.09783157,149.7133157,0.580087527,0.99393854,9.09610583,2.176511968,19.7977832,0.580087527,0.325996065,8.171199428,Normal
5,32506,56522,95526,412.9303673,194.7436491,2157.150504,203.4402238,141.7550606,0.5751035,0.881805221,2.12037912,5.224005485,11.07687215,0.5751035,0.34028432,10.60336282,Normal
6,123,200,260,26.77881387,8.45431665,79.39087297,12.51433035,130.8130081,0.615,0.948856012,3.167472308,2.964689674,9.390572444,0.615,0.473076923,6.343996904,Normal
1,194,282,300,21.41257636,16.52020058,76.42031022,15.71650316,186.4587629,0.687943262,0.636206787,1.296145059,3.568945135,4.625870604,0.687943262,0.646666667,4.862424512,Normal
2,108,158,392,29.80163967,5.362906303,65.31980515,11.72646029,137.1666667,0.683544304,0.983675137,5.556994283,2.191819171,12.1799266,0.683544304,0.275510204,5.570291764,Normal
3,201,306,992,38.31661445,9.752559753,107.1898628,15.9975357,134.6616915,0.656862745,0.967066033,3.928877691,2.797477397,10.99094654,0.656862745,0.202620968,6.700398414,Normal
7,321,684,1200,71.40373407,14.8541726,194.1837662,20.21657473,139.3707165,0.469298246,0.978122286,4.80698158,2.719518366,13.07267469,0.469298246,0.2675,9.605176385,Normal
1,362,737,828,53.805875,20.73215898,203.7401154,21.46887783,246.1685083,0.491180461,0.922785507,2.595285665,3.786577495,9.827250293,0.491180461,0.437198068,9.490021649,Normal
1,86121,120369,190464,570.4025791,264.4943655,2744.896716,331.1384345,148.810534,0.715474915,0.885993477,2.15657743,4.812209511,10.37790242,0.715474915,0.452164189,8.28927249,Normal
2,721,1163,1764,59.16644017,24.93017067,193.7106781,30.29860907,142.8099861,0.619948409,0.906895036,2.373286608,3.273995825,7.770130446,0.619948409,0.408730159,6.393385177,Normal
3,790,948,1748,48.80012553,23.67613567,144.882251,31.71528402,147.8177215,0.833333333,0.874422364,2.06115247,2.968890949,6.119336913,0.833333333,0.45194508,4.568215467,Normal
4,791,892,1680,61.72746502,17.86965618,150.2253967,31.73535063,149.0922882,0.8867713,0.957180194,3.454317442,2.433688095,8.406731235,0.8867713,0.470833333,4.733692672,Normal
5,684,856,1705,61.36502074,15.5155525,154.1604256,29.51094456,143.9605263,0.799065421,0.967508018,3.955065135,2.512187297,9.935864392,0.799065421,0.401173021,5.223839084,Normal
6,1642,2938,6681,133.7035331,27.41161452,394.782792,45.72372833,139.4123021,0.558883594,0.978758229,4.877623426,2.952672849,14.40202625,0.558883594,0.245771591,8.63409014,Normal
7,442,599,1617,53.66305625,11.83778154,143.2670273,23.72281347,134.5294118,0.737896494,0.975365579,4.533202108,2.669751545,12.10252333,0.737896494,0.273345702,6.039208946,Normal
1,175490,220061,239104,546.0685696,443.1179802,3681.427812,472.6952588,174.4648185,0.797460704,0.584394796,1.232332232,6.741695122,8.308008198,0.797460704,0.733948407,7.788163184,Normal
2,1678,2351,2898,55.7468401,45.96622327,323.9421715,46.22224525,133.909416,0.713738835,0.565784746,1.212778343,5.810951274,7.047395859,0.713738835,0.579020014,7.008360796,Normal
1,95566,134432,195072,609.0287004,271.5636023,2244.154508,348.8243259,159.9390683,0.710887289,0.895084661,2.242674259,3.684809118,8.263826557,0.710887289,0.489901165,6.433480528,Normal
2,15029,23021,48640,525.2113066,51.16812991,1348.222438,138.3311864,149.3529842,0.652838712,0.995242978,10.26442255,2.567009547,26.34887069,0.652838712,0.308984375,9.746337566,Normal
1,51385,123415,159744,599.8542894,190.1612596,4649.316339,255.7839205,143.0235672,0.416359438,0.948421386,3.154450547,7.75074284,24.44933499,0.416359438,0.321670923,18.17673421,Normal
2,127,205,286,19.46212904,12.17353043,65.79898987,12.71618741,138.9055118,0.619512195,0.780225455,1.598725131,3.380873169,5.4050869,0.619512195,0.444055944,5.174427504,Normal
4,132,326,348,36.22479801,13.83501784,121.2426407,12.96408963,225.0530303,0.404907975,0.924194897,2.618341258,3.346951462,8.763461102,0.404907975,0.379310345,9.352190872,Normal
5,1481,2978,7209,109.4181164,32.02943514,381.6112191,43.42427623,137.1850101,0.497313633,0.956196624,3.416173775,3.487642008,11.91439117,0.497313633,0.205437647,8.787969593,Normal
6,498,519,651,30.71097165,20.65393344,84.18376618,25.18081201,153.1485944,0.959537572,0.740073303,1.486930891,2.741162577,4.075919313,0.959537572,0.764976959,3.343171228,Normal
7,181,297,544,28.90283013,12.48476724,101.7401154,15.1807891,130.8563536,0.609427609,0.901894409,2.315047576,3.520074502,8.149139943,0.609427609,0.332720588,6.701899007,Normal
8,257,511,960,33.56493702,18.73591344,117.3614357,18.08929415,134.5992218,0.502935421,0.829707119,1.79147588,3.496548665,6.263982595,0.502935421,0.267708333,6.487894702,Normal
9,231,516,987,45.70063878,13.43531698,168.4680374,17.14987857,137.8268398,0.447674419,0.955809934,3.401530374,3.686338789,12.53919336,0.447674419,0.234042553,9.823278735,Normal
10,331,357,480,30.04234438,14.69208176,77.11269837,20.52905963,154.7190332,0.927170868,0.872258118,2.044798339,2.566800293,5.248588975,0.927170868,0.689583333,3.756270368,Normal
11,507,783,1248,43.79761694,19.14844419,174.5807358,25.40733062,132.0927022,0.647509579,0.89936291,2.28726765,3.986078422,9.117228223,0.647509579,0.40625,6.871274217,Normal
12,128,162,272,15.97815867,11.20796,55.49137803,12.76615297,131.890625,0.790123457,0.712713702,1.42560811,3.472951994,4.95106853,0.790123457,0.470588235,4.346758036,Normal
1,195399,228597,257024,578.7533726,464.6017876,4608.80963,498.7882655,165.7602547,0.854774997,0.596298233,1.245697688,7.963339563,9.919913682,0.854774997,0.760236398,9.240012142,Normal
2,177,300,324,29.48737981,12.14671403,87.10660172,15.01210843,157.2485876,0.59,0.911215836,2.427601385,2.954029903,7.171207083,0.59,0.546296296,5.8024229,Normal
1,171,252,448,23.39449643,13.20112026,86.04772721,14.75547228,136.4912281,0.678571429,0.825581323,1.772159936,3.678118376,6.518214025,0.678571429,0.381696429,5.83158069,Normal
2,158,227,374,19.20411838,13.423325,72.35533906,14.1835062,136.9873418,0.696035242,0.715139672,1.430652865,3.767699076,5.390269479,0.696035242,0.422459893,5.101371836,Normal
4,147,218,221,17.58434483,15.13291378,64.52081528,13.68087033,173.2244898,0.674311927,0.509298156,1.161993327,3.669219177,4.2636082,0.674311927,0.665158371,4.716133821,Normal
6,251,332,484,24.11851746,17.53744521,95.84062043,17.87688803,138.9960159,0.756024096,0.686493309,1.375258322,3.973735973,5.464913464,0.756024096,0.518595041,5.361146764,Normal
7,133,272,420,24.59467179,14.18585078,74.73401872,13.01310338,139.5413534,0.488970588,0.81689562,1.733746688,3.038626388,5.268208435,0.488970588,0.316666667,5.742982021,Normal
8,196,242,420,18.37471817,15.49604249,66.63351365,15.79730834,137.494898,0.809917355,0.537388239,1.185768443,3.626369287,4.300034262,0.809917355,0.466666667,4.218029567,Normal
9,155,196,322,19.45920837,11.54304888,61.31980515,14.04820734,135.1870968,0.790816327,0.805060942,1.685794506,3.151197313,5.312271117,0.790816327,0.48136646,4.364955875,Normal
1,237,330,1334,67.94641563,5.04373313,133.1543289,17.37117647,154.7637131,0.718181818,0.99724107,13.47145336,1.959696147,26.39995525,0.718181818,0.177661169,7.665245306,Normal
2,238,344,936,81.85569548,4.334134982,152.6629509,17.40778595,142.8613445,0.691860465,0.998597245,18.886282,1.865025396,35.22339557,0.691860465,0.254273504,8.769808599,Normal
3,189,280,294,21.9095403,15.670662,78.38477631,15.51264884,189.9206349,0.675,0.698875069,1.398124744,3.577654996,5.002007974,0.675,0.642857143,5.052958855,Normal
5,316,386,576,30.92689216,14.76931051,98.42640687,20.05850683,136,0.81865285,0.878601531,2.093997017,3.182550848,6.664251982,0.81865285,0.548611111,4.906965794,Normal
6,286,347,520,25.83767346,15.37121917,80.9766594,19.08262324,141.4895105,0.824207493,0.803788628,1.680912437,3.134053827,5.268070055,0.824207493,0.55,4.243476297,Normal
7,275,398,800,34.67929223,12.17724716,100.8761543,18.71205159,141.6436364,0.690954774,0.936323395,2.847876188,2.908829675,8.283986766,0.690954774,0.34375,5.390972435,Normal
8,183,215,340,17.98873117,14.01242234,59.35533906,15.26443044,137.1038251,0.851162791,0.627079118,1.283770267,3.299584529,4.235908512,0.851162791,0.538235294,3.88847388,Normal
9,210,238,399,18.69484237,15.39179075,64.39087297,16.35176762,141.2619048,0.882352941,0.567581101,1.214598267,3.444312163,4.183455585,0.882352941,0.526315789,3.937853965,Normal
10,196,213,360,18.59125966,14.22080764,56.18376618,15.79730834,139.9744898,0.920187793,0.644126488,1.307327976,3.022052685,3.950814019,0.920187793,0.544444444,3.556540455,Normal
1,189,282,300,21.14002667,16.51705344,74.97056275,15.51264884,188.6878307,0.670212766,0.624134917,1.279890917,3.546379762,4.538979245,0.670212766,0.63,4.83286662,Normal
1,157320,212993,241152,582.1974041,444.0526457,6763.302233,447.5556336,172.1477816,0.738615823,0.646730788,1.311099956,11.61685398,15.23085674,0.738615823,0.652368631,15.11164585,Normal
2,106,160,187,17.54653251,10.95553692,57.97056275,11.61737456,186.7264151,0.6625,0.781128354,1.601613198,3.303818729,5.29143968,0.6625,0.56684492,4.989988266,Normal
3,645,664,864,36.68313806,22.39228566,96.08326112,28.65727667,178.9317829,0.971385542,0.792074459,1.638204274,2.619275945,4.290909047,0.971385542,0.746527778,3.352839916,Normal
4,311,419,693,32.60410281,13.6239863,108.9827561,19.89918336,136.2829582,0.742243437,0.908510925,2.393139725,3.342608649,7.999329542,0.742243437,0.448773449,5.476745155,Normal
6,379,497,806,25.40358202,22.16859862,118.4325035,21.96719799,133.2506596,0.762575453,0.488334716,1.145926382,4.662039528,5.34235409,0.762575453,0.470223325,5.391334097,Normal
1,4438,17404,26496,266.307278,82.17839404,1286.218434,75.1707197,171.6987382,0.254998851,0.951196817,3.240599687,4.829828322,15.65154015,0.254998851,0.167496981,17.11063082,Normal
2,127,188,210,23.13143278,10.17361207,68.3492424,12.71618741,180.9291339,0.675531915,0.898087105,2.273669629,2.954820959,6.718286673,0.675531915,0.604761905,5.374979167,Normal
3,1512,3134,4788,89.6314547,45.62172008,455.7888886,43.87639675,192.3042328,0.482450542,0.860771073,1.964666272,5.085144385,9.990611661,0.482450542,0.315789474,10.38802004,Normal
4,253,320,445,82.00704313,4.857554259,160.0710678,17.94796938,164.0474308,0.790625,0.998244162,16.88237306,1.951918539,32.95301695,0.790625,0.568539326,8.918617167,Normal
5,919,1803,3484,128.0272058,13.35184272,388.6934342,34.20682887,144.2644178,0.509706045,0.994547024,9.588729327,3.036022161,29.11159473,0.509706045,0.263777268,11.36303618,Normal
1,135981,182035,191488,636.7417719,376.4418626,5612.359882,416.0966072,177.7010538,0.747004697,0.806524844,1.691474395,8.814185168,14.90896853,0.747004697,0.71012805,13.48811739,Normal
2,378,455,780,56.56512962,9.247158015,124.9766594,21.93819837,147.5185185,0.830769231,0.986546969,6.117028554,2.209429382,13.51514262,0.830769231,0.484615385,5.696760384,Normal
3,1062,1710,2604,82.48126768,22.52714884,285.8294731,36.77200561,133.3333333,0.621052632,0.961980436,3.661416199,3.46538652,12.68822234,0.621052632,0.407834101,7.773018317,Normal
4,145,162,240,19.3833558,9.905856534,49.45584412,13.58748446,137.1172414,0.895061728,0.859551214,1.95675717,2.551459337,4.992586351,0.895061728,0.604166667,3.639808698,Normal
5,182,248,441,27.12186741,9.971969398,82.35533906,15.22266722,136.8461538,0.733870968,0.929955272,2.719810533,3.036492209,8.258683493,0.733870968,0.412698413,5.410046603,Normal
6,54114,86016,147312,431.7736508,256.4515465,2165.226622,262.4882564,153.0950216,0.629115513,0.804502663,1.683646118,5.014726161,8.443024236,0.629115513,0.367342783,8.248851405,Normal
7,222,261,480,26.75215797,11.06608486,67.9411255,16.81247093,133.2657658,0.850574713,0.910435053,2.417490767,2.53965028,6.139581105,0.850574713,0.4625,4.041114822,Normal
8,677,775,1189,42.15009593,21.77810526,116.8111832,29.35954992,149.9748892,0.873548387,0.85617868,1.935434485,2.771314765,5.363698164,0.873548387,0.569386039,3.978643524,Normal
9,216,276,476,28.74651964,10.9964963,78.73401872,16.58371917,137.1435185,0.782608696,0.923941773,2.614152624,2.738906125,7.159918632,0.782608696,0.453781513,4.74766956,Normal
10,1052,2017,3850,85.90616664,34.05149374,302.8000359,36.59846993,138.5826996,0.521566683,0.918086503,2.522831077,3.524776483,8.892415651,0.521566683,0.273246753,8.273570903,Normal
12,384,917,2668,73.50666673,15.89578836,194.7878426,22.11162557,172.5703125,0.418756816,0.97633811,4.624285696,2.64993437,12.2540536,0.418756816,0.143928036,8.809295454,Normal
1,197,289,308,22.46834947,15.37074908,78.76345597,15.83755632,168.7309645,0.6816609,0.729381918,1.461760214,3.505529237,5.124243169,0.6816609,0.63961039,4.973207631,Normal
5,374,683,1166,100.874698,6.702552578,217.7695526,21.82181454,153.2406417,0.547584187,0.997790133,15.05019122,2.158812438,32.49054,0.547584187,0.320754717,9.979442921,Normal
1,123,347,384,38.9667988,12.77974769,115.0355339,12.51433035,245.4715447,0.354466859,0.944689861,3.049105488,2.952142271,9.001393199,0.354466859,0.3203125,9.1923044,Normal
2,146,312,483,27.71541794,16.16996965,110.4264069,13.63425735,131.9452055,0.467948718,0.812164378,1.714005563,3.984295208,6.829104152,0.467948718,0.302277433,8.099187512,Normal
5,137,209,384,20.18684647,12.19902592,77.14823228,13.20733954,132.5693431,0.655502392,0.796752564,1.65479167,3.821707981,6.324130531,0.655502392,0.356770833,5.841315131,Normal
1,8290,22843,60928,483.5675446,42.39224781,1711.22453,102.738288,147.060193,0.362912052,0.996149958,11.40698051,3.538749755,40.3664495,0.362912052,0.136062237,16.65615189,Normal
2,120481,164949,210432,562.8996636,335.650768,3925.344551,391.6646188,168.923324,0.730413643,0.802769992,1.677039701,6.973435596,11.69472834,0.730413643,0.572541248,10.0222087,Normal
